model_name,drift_name,feature_selector_name,learning_threshold,iteration,accuracy,drifts_detected,drift_args
majorityclass,pagehinkley,tstat,0,1,0.518,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
majorityclass,pagehinkley,tstat,0,2,0.518,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
majorityclass,pagehinkley,tstat,0,3,0.518,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
majorityclass,pagehinkley,tstat,0,1,0.518,2,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
majorityclass,pagehinkley,tstat,0,2,0.518,2,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
majorityclass,pagehinkley,tstat,0,3,0.518,2,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
majorityclass,pagehinkley,tstat,0,1,0.518,2,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
majorityclass,pagehinkley,tstat,0,2,0.518,2,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
majorityclass,pagehinkley,tstat,0,3,0.518,2,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
majorityclass,pagehinkley,tstat,0,1,0.518,2,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
majorityclass,pagehinkley,tstat,0,2,0.518,2,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
majorityclass,pagehinkley,tstat,0,3,0.518,2,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
majorityclass,pagehinkley,tstat,0,1,0.518,2,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
majorityclass,pagehinkley,tstat,0,2,0.518,2,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
majorityclass,pagehinkley,tstat,0,3,0.518,2,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
majorityclass,pagehinkley,tstat,0,1,0.518,2,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
majorityclass,pagehinkley,tstat,0,2,0.518,2,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
majorityclass,pagehinkley,tstat,0,3,0.518,2,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
majorityclass,pagehinkley,tstat,0,1,0.518,2,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
majorityclass,pagehinkley,tstat,0,2,0.518,2,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
majorityclass,pagehinkley,tstat,0,3,0.518,2,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=20, num_std=2, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=20, num_std=2, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=20, num_std=2, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=20, num_std=2, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=20, num_std=2, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=20, num_std=2, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=20, num_std=2, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=20, num_std=2, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=20, num_std=2, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=20, num_std=2.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=20, num_std=2.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=20, num_std=2.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=20, num_std=2.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=20, num_std=2.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=20, num_std=2.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=20, num_std=2.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=20, num_std=2.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=20, num_std=2.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=20, num_std=3.0, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=20, num_std=3.0, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=20, num_std=3.0, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=20, num_std=3.0, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=20, num_std=3.0, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=20, num_std=3.0, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=20, num_std=3.0, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=20, num_std=3.0, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=20, num_std=3.0, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=20, num_std=3.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=20, num_std=3.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=20, num_std=3.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=20, num_std=3.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=20, num_std=3.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=20, num_std=3.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=20, num_std=3.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=20, num_std=3.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=20, num_std=3.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=50, num_std=2, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=50, num_std=2, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=50, num_std=2, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=50, num_std=2, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=50, num_std=2, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=50, num_std=2, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=50, num_std=2, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=50, num_std=2, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=50, num_std=2, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=50, num_std=2.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=50, num_std=2.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=50, num_std=2.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=50, num_std=2.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=50, num_std=2.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=50, num_std=2.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=50, num_std=2.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=50, num_std=2.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=50, num_std=2.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=50, num_std=3.0, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=50, num_std=3.0, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=50, num_std=3.0, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=50, num_std=3.0, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=50, num_std=3.0, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=50, num_std=3.0, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=50, num_std=3.0, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=50, num_std=3.0, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=50, num_std=3.0, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=50, num_std=3.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=50, num_std=3.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=50, num_std=3.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=50, num_std=3.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=50, num_std=3.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=50, num_std=3.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=50, num_std=3.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=50, num_std=3.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=50, num_std=3.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=100, num_std=2, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=100, num_std=2, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=100, num_std=2, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=100, num_std=2, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=100, num_std=2, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=100, num_std=2, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=100, num_std=2, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=100, num_std=2, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=100, num_std=2, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=100, num_std=2.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=100, num_std=2.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=100, num_std=2.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=100, num_std=2.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=100, num_std=2.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=100, num_std=2.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=100, num_std=2.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=100, num_std=2.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=100, num_std=2.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=100, num_std=3.0, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=100, num_std=3.0, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=100, num_std=3.0, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=100, num_std=3.0, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=100, num_std=3.0, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=100, num_std=3.0, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=100, num_std=3.0, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=100, num_std=3.0, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=100, num_std=3.0, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=100, num_std=3.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=100, num_std=3.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=100, num_std=3.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=100, num_std=3.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=100, num_std=3.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=100, num_std=3.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=100, num_std=3.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=100, num_std=3.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=100, num_std=3.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=200, num_std=2, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=200, num_std=2, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=200, num_std=2, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=200, num_std=2, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=200, num_std=2, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=200, num_std=2, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=200, num_std=2, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=200, num_std=2, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=200, num_std=2, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=200, num_std=2.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=200, num_std=2.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=200, num_std=2.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=200, num_std=2.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=200, num_std=2.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=200, num_std=2.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=200, num_std=2.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=200, num_std=2.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=200, num_std=2.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=200, num_std=3.0, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=200, num_std=3.0, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=200, num_std=3.0, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=200, num_std=3.0, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=200, num_std=3.0, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=200, num_std=3.0, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=200, num_std=3.0, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=200, num_std=3.0, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=200, num_std=3.0, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=200, num_std=3.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=200, num_std=3.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=200, num_std=3.5, next_drift_delay=20"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=200, num_std=3.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=200, num_std=3.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=200, num_std=3.5, next_drift_delay=50"
majorityclass,bollingerband,tstat,0,1,0.518,1,"window_size=200, num_std=3.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,2,0.518,1,"window_size=200, num_std=3.5, next_drift_delay=100"
majorityclass,bollingerband,tstat,0,3,0.518,1,"window_size=200, num_std=3.5, next_drift_delay=100"
